Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,Brand_Name,Product,Review Count,URL,Rating,SPF,Acne,Brightening,Hydration,Anti_Aging
cleanser,first aid beauty,face cleanser,24.0,4.4,"water, sodium cocoyl isethionate, glycerin, stearic acid, stearyl alcohol, allantoin, chrysanthemum parthenium (feverfew) extract, camellia sinensis leaf extract, glycyrrhiza glabra (licorice) root extract, aloe barbadensis leaf juice, tocopherol, ascorbyl palmitate, caprylyl glycol, sodium pca, coco-glucoside, glyceryl oleate, hydroxypropyl methylcellulose, hydrogenated palm glycerides citrate, disodium cocoamphodiacetate, lecithin, phenoxyethanol, sodium chloride, disodium edta, citric acid, maltodextrin, leuconostoc/radish root ferment filtrate, edta.",1,1,1,1,1,first aid beauty face cleanser,First Aid Beauty Pure Skin Face Cleanser Bundle – Sensitive Skin Gentle Cleanser – Classic 5 oz Tube + Bonus 1 oz Travel Size,7396,https://www.amazon.com/First-Aid-Beauty-Cleanser-Bundle/dp/B0BTJ3SF46/ref=sr_1_24,4.6,0,0,0,1,0
cleanser,first aid beauty,face cleanser,20.06,4.4,"water, sodium cocoyl isethionate, glycerin, stearic acid, stearyl alcohol, allantoin, chrysanthemum parthenium (feverfew) extract, camellia sinensis leaf extract, glycyrrhiza glabra (licorice) root extract, aloe barbadensis leaf juice, tocopherol, ascorbyl palmitate, caprylyl glycol, sodium pca, coco-glucoside, glyceryl oleate, hydroxypropyl methylcellulose, hydrogenated palm glycerides citrate, disodium cocoamphodiacetate, lecithin, phenoxyethanol, sodium chloride, disodium edta, citric acid, maltodextrin, leuconostoc/radish root ferment filtrate, edta.",1,1,1,1,1,first aid beauty face cleanser,"First Aid Beauty Pure Skin Face Cleanser, Sensitive Skin Cream Cleanser with Antioxidant Booster, 5 oz.",7396,https://www.amazon.com/First-Aid-Beauty-Cleanser-Ounce/dp/B002RW9C3A/ref=sr_1_28,4.3,0,0,0,1,0
moisturizer,first aid beauty,ultra repair cream intense hydration,30.57,4.6,"water, stearic acid, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, glyceryl stearate se, glyceryl stearate, cetearyl alcohol, butyrospermum parkii butter, dimethicone, squalane, allantoin, camellia sinensis leaf extract, caprylyl glycol, ceramide 3, chrysanthemum parthenium extract, colloidal oatmeal, disodium edta, eucalyptus globulus leaf oil, glycyrrhiza glabra root extract, sodium hydroxide, xanthan gum, phenoxyethanol.",1,1,1,1,1,first aid beauty ultra repair cream intense hydration,"First Aid Beauty Ultra Repair Cream Intense Hydration Moisturiser for Face and Body – Rich Whipped Texture For Immediate Skin Hydration, 170.1g",242,https://www.amazon.com/First-Aid-Beauty-Hydration-Moisturiser/dp/B08BL22L6Y/ref=sr_1_4,4.7,0,0,0,1,0
moisturizer,first aid beauty,ultra repair cream intense hydration,30.6,4.6,"water, stearic acid, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, glyceryl stearate se, glyceryl stearate, cetearyl alcohol, butyrospermum parkii butter, dimethicone, squalane, allantoin, camellia sinensis leaf extract, caprylyl glycol, ceramide 3, chrysanthemum parthenium extract, colloidal oatmeal, disodium edta, eucalyptus globulus leaf oil, glycyrrhiza glabra root extract, sodium hydroxide, xanthan gum, phenoxyethanol.",1,1,1,1,1,first aid beauty ultra repair cream intense hydration,First Aid Beauty Ultra Repair Cream Intense Hydration Moisturizer for Face and Body - 2 oz. Travel Size (Pack of 2),1,https://www.amazon.com/First-Aid-Beauty-Hydration-Moisturizer/dp/B0BGQQ9G6V/ref=sr_1_10,4.3,0,0,0,1,0
moisturizer,first aid beauty,ultra repair cream intense hydration,15.3,4.6,"water, stearic acid, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, glyceryl stearate se, glyceryl stearate, cetearyl alcohol, butyrospermum parkii butter, dimethicone, squalane, allantoin, camellia sinensis leaf extract, caprylyl glycol, ceramide 3, chrysanthemum parthenium extract, colloidal oatmeal, disodium edta, eucalyptus globulus leaf oil, glycyrrhiza glabra root extract, sodium hydroxide, xanthan gum, phenoxyethanol.",1,1,1,1,1,first aid beauty ultra repair cream intense hydration,"First Aid Beauty Ultra Repair Cream Intense Hydration Moisturizer for Face and Body – Rich Whipped Texture Strengthens Skin Barrier + Instantly Relieves Dry, Distressed Skin + Eczema – 2 oz Travel Siz",10124,https://www.amazon.com/First-Aid-Beauty-Intense-Hydration/dp/B004WC2H8A/ref=sr_1_3,4.6,0,0,0,1,0
moisturizer,first aid beauty,ultra repair cream intense hydration,29.5,4.6,"water, stearic acid, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, glyceryl stearate se, glyceryl stearate, cetearyl alcohol, butyrospermum parkii butter, dimethicone, squalane, allantoin, camellia sinensis leaf extract, caprylyl glycol, ceramide 3, chrysanthemum parthenium extract, colloidal oatmeal, disodium edta, eucalyptus globulus leaf oil, glycyrrhiza glabra root extract, sodium hydroxide, xanthan gum, phenoxyethanol.",1,1,1,1,1,first aid beauty ultra repair cream intense hydration,"First Aid Beauty Ultra Repair Cream Intense Hydration Moisturizer for Face and Body – Rich Whipped Texture Strengthens Skin Barrier + Instantly Relieves Dry, Distressed Skin + Eczema – 6 oz",9419,https://www.amazon.com/First-Aid-Beauty-Intense-Hydration/dp/B0065I0UMO/ref=sr_1_2,4.8,0,0,0,1,0
moisturizer,first aid beauty,ultra repair cream intense hydration,38.0,4.6,"water, stearic acid, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, glyceryl stearate se, glyceryl stearate, cetearyl alcohol, butyrospermum parkii butter, dimethicone, squalane, allantoin, camellia sinensis leaf extract, caprylyl glycol, ceramide 3, chrysanthemum parthenium extract, colloidal oatmeal, disodium edta, eucalyptus globulus leaf oil, glycyrrhiza glabra root extract, sodium hydroxide, xanthan gum, phenoxyethanol.",1,1,1,1,1,first aid beauty ultra repair cream intense hydration,"First Aid Beauty Ultra Repair Cream Intense Hydration Moisturizer for Face and Body – Strengthens Skin Barrier + Instantly Relieves Dry, Distressed Skin + Eczema – 6 oz + Bonus 1 oz Travel Size",10124,https://aax-us-iad.amazon.com/x/c/JNxgbCfJzGEjw885L65WZ_YAAAGSY_VAhAEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDEgICDKPQQH/https://www.amazon.com/First-Aid-Beauty-Hydration-Moisturizer/dp/B0BCT4JDCX/ref=sxin_16_sbv_search_btf,4.8,0,0,0,1,0
moisturizer,first aid beauty,ultra repair cream intense hydration,21.44,4.6,"water, stearic acid, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, glyceryl stearate se, glyceryl stearate, cetearyl alcohol, butyrospermum parkii butter, dimethicone, squalane, allantoin, camellia sinensis leaf extract, caprylyl glycol, ceramide 3, chrysanthemum parthenium extract, colloidal oatmeal, disodium edta, eucalyptus globulus leaf oil, glycyrrhiza glabra root extract, sodium hydroxide, xanthan gum, phenoxyethanol.",1,1,1,1,1,first aid beauty ultra repair cream intense hydration,First Aid Beauty Ultra Repair Cream Intense Hydration With Colloidal Oatmeal Travel Size + lightweight For Women & Men (0.8) fl oz,2,https://www.amazon.com/First-Aid-Beauty-Hydration-lightweight/dp/B0DC1YC8YC/ref=sr_1_9,4.6,0,0,0,1,0
moisturizer,first aid beauty,ultra repair face moisturizer,23.05,4.2,"water, glyceryl stearate se, glycerin, caprylic/capric triglyceride, cetyl alcohol, collodial oatmeal, dimethicone, squalane, urea, allantoin, ceramide np, butyrospermum parkii (shea) butter, limnanthes alba (meadowfoam) seed oil, persea gratissima (avocado) oil, chrysanthemum parthenium (feverfew) extract, camellia sinensis leaf extract, glycyrrhiza glabra (licorice) root extract, caprylyl glycol, phenoxyethanol, carbomer, sodium hydroxide, leuconostoc/radish root ferment filtrate, edta.",1,1,1,1,1,first aid beauty ultra repair face moisturizer,"First Aid Beauty Ultra Repair Face Moisturizer with Sunscreen, SPF 30 – 2-in-1 Sun Protection + Daily Hydration – 1.7 oz",50,https://www.amazon.com/First-Aid-Beauty-Moisturizer-Sunscreen/dp/B0CGVPLNF7/ref=sr_1_31,4.5,30,0,0,1,0
moisturizer,first aid beauty,ultra repair face moisturizer,23.92,4.2,"water, glyceryl stearate se, glycerin, caprylic/capric triglyceride, cetyl alcohol, collodial oatmeal, dimethicone, squalane, urea, allantoin, ceramide np, butyrospermum parkii (shea) butter, limnanthes alba (meadowfoam) seed oil, persea gratissima (avocado) oil, chrysanthemum parthenium (feverfew) extract, camellia sinensis leaf extract, glycyrrhiza glabra (licorice) root extract, caprylyl glycol, phenoxyethanol, carbomer, sodium hydroxide, leuconostoc/radish root ferment filtrate, edta.",1,1,1,1,1,first aid beauty ultra repair face moisturizer,"First Aid Beauty Ultra Repair Face Moisturizer – Lightweight, Hydrating Face Lotion for All Skin Types, 1.7 Oz",2144,https://www.amazon.com/sspa/click,4.6,0,0,0,1,0
cleanser,fresh,soy face cleanser,44.99,4.4,"water, coco-glucoside, glycerin, butylene glycol, peg-7 glycerylcocoate, xanthan gum, soybean oil, sunflower seed oil, borago officinalis seed oil, aloe barbadensis leaf juice, cucumber fruit extract, rosa damascena extract, rosa damascena flower water, centaurea cyanus flower extract, soybean sterols, panax ginseng root extract, rosa damascena flower oil, mallow flower extract, tocopherol, ascorbyl palmitate, peg-120methyl glucose dioleate, peg-40hydrogenated castor oil, caprylyl glycol, polysorbate20, caprylic/capric triglyceride, silica, benzoic acid, disodium edta, citric acid, behenyl alcohol, glyceryl stearate, lecithin, pentylene glycol, hydrolyzed soy protein, caramel, sodium benzoate, potassium sorbate, phenoxyethanol.",0,0,0,0,0,fresh soy face cleanser,"Fresh Black Tea Age Delay Eye Concentrate Cream 0.5oz / 15mL (Full Size), Fresh Soy Face Cleanser (Mini Size), Sugar Advanced Lip Mask (Mini Size)",18,https://www.amazon.com/sspa/click,4.1,0,0,0,1,0
cleanser,fresh,soy face cleanser,59.99,4.4,"water, coco-glucoside, glycerin, butylene glycol, peg-7 glycerylcocoate, xanthan gum, soybean oil, sunflower seed oil, borago officinalis seed oil, aloe barbadensis leaf juice, cucumber fruit extract, rosa damascena extract, rosa damascena flower water, centaurea cyanus flower extract, soybean sterols, panax ginseng root extract, rosa damascena flower oil, mallow flower extract, tocopherol, ascorbyl palmitate, peg-120methyl glucose dioleate, peg-40hydrogenated castor oil, caprylyl glycol, polysorbate20, caprylic/capric triglyceride, silica, benzoic acid, disodium edta, citric acid, behenyl alcohol, glyceryl stearate, lecithin, pentylene glycol, hydrolyzed soy protein, caramel, sodium benzoate, potassium sorbate, phenoxyethanol.",0,0,0,0,0,fresh soy face cleanser,"Fresh Black Tea Black Tea Firming Kombucha Essence, Lotus Youth Preserve Moisturizer, and Soy Face Cleanser Gift Set",2,https://www.amazon.com/Fresh-Kombucha-Preserve-Moisturizer-Cleanser/dp/B0C21N4WL6/ref=sr_1_4,4.0,0,0,0,1,0
moisturizer,fresh,black tea firming overnight mask,8.9,4.1,"water, glycerin, butylene glycol, jojoba esters, isohexadecane, ammonium acryloyldimethyltaurate/vp copolymer, dicaprylyl carbonate, camellia oleifera seed oil, pentylene glycol, ethylhexyl palmitate, mirabilis jalapa extract, glyceryl stearate, steareth-21, caprylic/capric triglyceride, dimethicone, oxidized corn oil, butyrospermum parkii (shea butter), cera alba (beeswax), kigelia, africana fruit extract, saccharomyces ferment filtrate, camellia sinensis leaf extract, rubus fruticosus (blackberry) leaf extract, litichi chinensis seed extract, rosa damascena flower oil, sodium hyaluronate, adenosine, tocopheryl acetate, tocopherol, ceteareth-20, behenyl alcohol, fragrance, ceteareth-12, cetearyl alcohol, sodium citrate, sodium polyacrylate starch, sodium polyacrylate, sorbitan laurate, disodium edta, maltodextrin, silica, tetrasodium edta, hydroxyethylcellulose, acetyl dipeptide-1 cetyl ester, citric acid, ci 77891 (titanium dioxide), bht, potassium sorbate, biotin, phenoxyethanol, linalool, citronellol, geraniol.",1,1,1,0,0,fresh black tea firming overnight mask,Fresh Black Tea Firming Overnight Mask - 0.5 Fluid Ounce,19,https://www.amazon.com/FRESH-Firming-Overnight-Deluxe-Travel/dp/B07CG8VQ8M/ref=sr_1_9,4.2,0,0,0,1,0
moisturizer,fresh,black tea firming overnight mask,26.99,4.1,"water, glycerin, butylene glycol, jojoba esters, isohexadecane, ammonium acryloyldimethyltaurate/vp copolymer, dicaprylyl carbonate, camellia oleifera seed oil, pentylene glycol, ethylhexyl palmitate, mirabilis jalapa extract, glyceryl stearate, steareth-21, caprylic/capric triglyceride, dimethicone, oxidized corn oil, butyrospermum parkii (shea butter), cera alba (beeswax), kigelia, africana fruit extract, saccharomyces ferment filtrate, camellia sinensis leaf extract, rubus fruticosus (blackberry) leaf extract, litichi chinensis seed extract, rosa damascena flower oil, sodium hyaluronate, adenosine, tocopheryl acetate, tocopherol, ceteareth-20, behenyl alcohol, fragrance, ceteareth-12, cetearyl alcohol, sodium citrate, sodium polyacrylate starch, sodium polyacrylate, sorbitan laurate, disodium edta, maltodextrin, silica, tetrasodium edta, hydroxyethylcellulose, acetyl dipeptide-1 cetyl ester, citric acid, ci 77891 (titanium dioxide), bht, potassium sorbate, biotin, phenoxyethanol, linalool, citronellol, geraniol.",1,1,1,0,0,fresh black tea firming overnight mask,Fresh Black Tea Firming Overnight Mask Women 1 oz,21,https://www.amazon.com/Fresh-Black-Firming-Overnight-Mask/dp/B07R38WKKP/ref=sr_1_5,4.1,0,0,0,1,0
face mask,fresh,black tea instant perfecting mask,13.96,4.3,"water, glycerin, rice ferment filtrate (sake), caprylic/capric triglyceride, pentylene glycol, sodium polyacrylate, betaine, saccharomyces ferment filtrate, camellia sinensis leaf extract, avena sativa (oat) kernel extract, vitis vinif- era (grape) seed oil, litchi chinensis seed extract, rubus fruticosus (blackberry) leaf extract, rosa damascena flower oil, sodium hyaluronate, adenosine, tocopheryl ac- etate, tocopherol, ethylhexyl palmitate, poloxamer 407, butylene glycol, parfum (fragrance), hydrogenated lecithin, menthoxypropanediol, maltodextrin, silica, ci 77891 (titanium dioxide), trihydroxystearin, hydroxyethylcellulose, disodium edta, sodium citrate, caprylyl glycol, citric acid, caramel, hexylene glycol, potassium sorbate, bht, biotin, phenoxyethanol, linalool.",0,0,0,0,0,fresh black tea instant perfecting mask,Fresh Black Tea Instant Perfecting Mask 1 ounce,32,https://www.amazon.com/Fresh-Black-Instant-Perfecting-ounce/dp/B00DSXST4A/ref=sr_1_1,4.2,0,0,0,1,0
face mask,fresh,black tea instant perfecting mask,77.99,4.3,"water, glycerin, rice ferment filtrate (sake), caprylic/capric triglyceride, pentylene glycol, sodium polyacrylate, betaine, saccharomyces ferment filtrate, camellia sinensis leaf extract, avena sativa (oat) kernel extract, vitis vinif- era (grape) seed oil, litchi chinensis seed extract, rubus fruticosus (blackberry) leaf extract, rosa damascena flower oil, sodium hyaluronate, adenosine, tocopheryl ac- etate, tocopherol, ethylhexyl palmitate, poloxamer 407, butylene glycol, parfum (fragrance), hydrogenated lecithin, menthoxypropanediol, maltodextrin, silica, ci 77891 (titanium dioxide), trihydroxystearin, hydroxyethylcellulose, disodium edta, sodium citrate, caprylyl glycol, citric acid, caramel, hexylene glycol, potassium sorbate, bht, biotin, phenoxyethanol, linalool.",0,0,0,0,0,fresh black tea instant perfecting mask,Fresh Black Tea Instant Perfecting Mask 3.3 fl oz,53,https://www.amazon.com/Fresh-Black-Instant-Perfecting-Mask/dp/B001CB8UE4/ref=sr_1_2,1.0,0,0,0,1,0
cleanser,fresh,soy face cleanser,33.96,4.4,"water, coco-glucoside, glycerin, butylene glycol, peg-7 glycerylcocoate, xanthan gum, soybean oil, sunflower seed oil, borago officinalis seed oil, aloe barbadensis leaf juice, cucumber fruit extract, rosa damascena extract, rosa damascena flower water, centaurea cyanus flower extract, soybean sterols, panax ginseng root extract, rosa damascena flower oil, mallow flower extract, tocopherol, ascorbyl palmitate, peg-120methyl glucose dioleate, peg-40hydrogenated castor oil, caprylyl glycol, polysorbate20, caprylic/capric triglyceride, silica, benzoic acid, disodium edta, citric acid, behenyl alcohol, glyceryl stearate, lecithin, pentylene glycol, hydrolyzed soy protein, caramel, sodium benzoate, potassium sorbate, phenoxyethanol.",0,0,0,0,0,fresh soy face cleanser,"Fresh Cleanser, 150ml Soy Face Cleanser for Women",945,https://www.amazon.com/Fresh-Cleanser-150ml-Face-Women/dp/B00AU9EBTC/ref=sr_1_3,3.2,0,0,0,1,0
moisturizer,fresh,creme ancienne,27.99,4.4,"limnanthes alba (meadowfoam) seed oil, water, cera alba (beeswax), pentylene glycol, prunus amygdalus dulcis (sweet almond) oil, citrus limon (lemon) peel oil, osmanthus fragrans flower extract, rosa damascena flower water, anthemis nobilis flower oil, ormenis multicaulis flower wax, tocopherol, sodium carbonate, limonene, citronellol, geraniol, citral.",1,1,1,1,1,fresh creme ancienne,Fresh Creme Ancienne Ultimate Nourishing Honey Mask 0.5 Ounces Unboxed,8,https://www.amazon.com/Fresh-Ancienne-Ultimate-Nourishing-Unboxed/dp/B0144QQATK/ref=sr_1_3,4.5,0,0,0,0,0
face mask,fresh,rose face mask,24.99,4.2,"water, butylene glycol, glycerin, pentylene glycol, peg-60 hydrogenated castor oil, rosa centifolia flower, maris aqua (sea water), rosa damascena flower water, cucumis sativus (cucumber) fruit extract, anthemis nobilis flower oil, camellia sinensis leaf extract, porphyridium cruentum extract, rosa damascena flower oil, aloe barbadensis leaf extract, aspalathus linearis leaf extract, faex (yeast extract), sodium hyaluronate, carbomer, tetrasodium edta, sodium hydroxide, caprylic/capric triglyceride, glyceryl acrylate/acrylic acid copolymer, caramel, maltodextrin, parfum (fragrance), bht, citronellol, phenoxyethanol.",0,0,0,0,0,fresh rose face mask,"Fresh Face Mask Essentials Gift Set, Facial Masks: Sugar Face Polish, Rose Face Mask, Black Tea, Advanced Antioxidants (Gift Set, 3 Pack)",1,https://www.amazon.com/Fresh-Face-Essentials-Facial-Masks/dp/B0CKWKMD1R/ref=sr_1_8,4.3,0,0,0,1,0
moisturizer,fresh,creme ancienne,78.99,4.4,"limnanthes alba (meadowfoam) seed oil, water, cera alba (beeswax), pentylene glycol, prunus amygdalus dulcis (sweet almond) oil, citrus limon (lemon) peel oil, osmanthus fragrans flower extract, rosa damascena flower water, anthemis nobilis flower oil, ormenis multicaulis flower wax, tocopherol, sodium carbonate, limonene, citronellol, geraniol, citral.",1,1,1,1,1,fresh creme ancienne,"Fresh Fresh creme ancienne ultimate nourishing honey mask, 3.3oz, 3.3 Ounce",13,https://www.amazon.com/Fresh-creme-ancienne-ultimate-nourishing/dp/B00FRPUO8Q/ref=sr_1_1,4.4,0,0,0,0,0
cleanser,fresh,soy face cleanser,54.99,4.4,"water, coco-glucoside, glycerin, butylene glycol, peg-7 glycerylcocoate, xanthan gum, soybean oil, sunflower seed oil, borago officinalis seed oil, aloe barbadensis leaf juice, cucumber fruit extract, rosa damascena extract, rosa damascena flower water, centaurea cyanus flower extract, soybean sterols, panax ginseng root extract, rosa damascena flower oil, mallow flower extract, tocopherol, ascorbyl palmitate, peg-120methyl glucose dioleate, peg-40hydrogenated castor oil, caprylyl glycol, polysorbate20, caprylic/capric triglyceride, silica, benzoic acid, disodium edta, citric acid, behenyl alcohol, glyceryl stearate, lecithin, pentylene glycol, hydrolyzed soy protein, caramel, sodium benzoate, potassium sorbate, phenoxyethanol.",0,0,0,0,0,fresh soy face cleanser,Fresh Modern Cult Classic Soy Face Cleanser - Limited Edition - 6.7 fl oz/200 ml,43,https://www.amazon.com/Fresh-Modern-Cult-Classic-Cleanser/dp/B07CH196XZ/ref=sr_1_10,4.6,0,0,0,1,0
moisturizer,fresh,rose deep hydration moisturizer,12.88,4.4,"water, glycerin, ethylhexylisononanoate, butylene glycol, pentylene glycol, propanediol,caprylyl methicone, isostearyl isostearate, dimethicone, behenylalcohol, nylon-6/12, steareth-2, xanthan gum, prunusdomestica seed oil, rosa damascena flower water, algin,angelica keiskei extract, acacia senegal gum, cucumis sativus(cucumber) fruit extract, rosa damascena flower oil, sodiumhyaluronate, tocopheryl acetate, ammonium acryloyldimethy-ltaurate/vp copolymer, steareth-21, polyacrylamide, c13-14isoparaffin, acrylates/c10-30 alkyl acrylate crosspolymer, tromethamine, dimethiconol, laureth-7, tetrasodium edta,caprylic/capric triglyceride, bht, caramel, serine, fragrance, phenoxyethanol, citronellol, geraniol.",0,0,0,0,0,fresh rose deep hydration moisturizer,Fresh Rose Deep Hydration Face Cream - Anti-Aging | Hydrating Moisturizer with Double Rejuvenating Effect | Natural Nourishing Formula - 50ml / 1.69 fl.oz,24,https://www.amazon.com/uniquetouch-Fresh-Rose-Hydration-Cream/dp/B0BLP8L18X/ref=sr_1_39,4.6,0,0,0,1,0
cleanser,fresh,rose deep hydration facial toner,64.76,4.2,"water, glycerin, butylene glycol, rosa centifolia flower, rosa damascena flower water, rosa multiflora fruit extract, angelica keiskei extract, rosa damascena flower oil, sodium hyaluronate, peg-150, ppg-26-buteth-26, peg-40 hydroge- nated castor oil, sodium citrate, xanthan gum, citric acid, bht, parfum (fragrance), phenoxyethanol, citronellol, geraniol.",0,0,0,0,0,fresh rose deep hydration facial toner,Fresh Rose Deep Hydration Facial Toner 400ml/13.5oz,46,https://www.amazon.com/Fresh-Hydration-Facial-Toner-13-5oz/dp/B09XXZ4SXK/ref=sr_1_4,4.4,0,0,0,1,0
cleanser,fresh,rose deep hydration facial toner,31.95,4.2,"water, glycerin, butylene glycol, rosa centifolia flower, rosa damascena flower water, rosa multiflora fruit extract, angelica keiskei extract, rosa damascena flower oil, sodium hyaluronate, peg-150, ppg-26-buteth-26, peg-40 hydroge- nated castor oil, sodium citrate, xanthan gum, citric acid, bht, parfum (fragrance), phenoxyethanol, citronellol, geraniol.",0,0,0,0,0,fresh rose deep hydration facial toner,Fresh Rose Deep Hydration Facial Toner 8.4 oz/ 250 mL,31,https://www.amazon.com/Fresh-Rose-Hydration-Facial-Toner/dp/B06ZXXLZYJ/ref=sr_1_2,4.5,0,0,0,1,0
cleanser,fresh,rose deep hydration facial toner,23.41,4.2,"water, glycerin, butylene glycol, rosa centifolia flower, rosa damascena flower water, rosa multiflora fruit extract, angelica keiskei extract, rosa damascena flower oil, sodium hyaluronate, peg-150, ppg-26-buteth-26, peg-40 hydroge- nated castor oil, sodium citrate, xanthan gum, citric acid, bht, parfum (fragrance), phenoxyethanol, citronellol, geraniol.",0,0,0,0,0,fresh rose deep hydration facial toner,Fresh Rose Deep Hydration Facial Toner Toner Women 3.4 oz,365,https://www.amazon.com/Fresh-Hydration-Facial-Toner-Water/dp/B07K4RNKP8/ref=sr_1_3,4.1,0,0,0,1,0
face mask,fresh,rose face mask,22.77,4.2,"water, butylene glycol, glycerin, pentylene glycol, peg-60 hydrogenated castor oil, rosa centifolia flower, maris aqua (sea water), rosa damascena flower water, cucumis sativus (cucumber) fruit extract, anthemis nobilis flower oil, camellia sinensis leaf extract, porphyridium cruentum extract, rosa damascena flower oil, aloe barbadensis leaf extract, aspalathus linearis leaf extract, faex (yeast extract), sodium hyaluronate, carbomer, tetrasodium edta, sodium hydroxide, caprylic/capric triglyceride, glyceryl acrylate/acrylic acid copolymer, caramel, maltodextrin, parfum (fragrance), bht, citronellol, phenoxyethanol.",0,0,0,0,0,fresh rose face mask,Fresh Rose Face Mask 1 Oz (1 Oz.),36,https://www.amazon.com/Fresh-Rose-Face-Mask-Oz/dp/B00HZJYVCM/ref=sr_1_17,4.4,0,0,0,1,0
face mask,fresh,rose face mask,41.99,4.2,"water, butylene glycol, glycerin, pentylene glycol, peg-60 hydrogenated castor oil, rosa centifolia flower, maris aqua (sea water), rosa damascena flower water, cucumis sativus (cucumber) fruit extract, anthemis nobilis flower oil, camellia sinensis leaf extract, porphyridium cruentum extract, rosa damascena flower oil, aloe barbadensis leaf extract, aspalathus linearis leaf extract, faex (yeast extract), sodium hyaluronate, carbomer, tetrasodium edta, sodium hydroxide, caprylic/capric triglyceride, glyceryl acrylate/acrylic acid copolymer, caramel, maltodextrin, parfum (fragrance), bht, citronellol, phenoxyethanol.",0,0,0,0,0,fresh rose face mask,Fresh Rose Face Mask 3.3 oz,163,https://www.amazon.com/Fresh-Rose-Face-Mask-3-3/dp/B000YTA4QM/ref=sr_1_6,4.3,0,0,0,1,0
cleanser,fresh,soy face cleanser,13.99,4.4,"water, coco-glucoside, glycerin, butylene glycol, peg-7 glycerylcocoate, xanthan gum, soybean oil, sunflower seed oil, borago officinalis seed oil, aloe barbadensis leaf juice, cucumber fruit extract, rosa damascena extract, rosa damascena flower water, centaurea cyanus flower extract, soybean sterols, panax ginseng root extract, rosa damascena flower oil, mallow flower extract, tocopherol, ascorbyl palmitate, peg-120methyl glucose dioleate, peg-40hydrogenated castor oil, caprylyl glycol, polysorbate20, caprylic/capric triglyceride, silica, benzoic acid, disodium edta, citric acid, behenyl alcohol, glyceryl stearate, lecithin, pentylene glycol, hydrolyzed soy protein, caramel, sodium benzoate, potassium sorbate, phenoxyethanol.",0,0,0,0,0,fresh soy face cleanser,Fresh SOY FACE CLEANSER For all skin type face & eye 20ml / 0.68 oz,43,https://www.amazon.com/Fresh-FACE-CLEANSER-skin-type/dp/B00IOBQGGE/ref=sr_1_15,4.4,0,0,0,1,0
cleanser,fresh,soy face cleanser,16.0,4.4,"water, coco-glucoside, glycerin, butylene glycol, peg-7 glycerylcocoate, xanthan gum, soybean oil, sunflower seed oil, borago officinalis seed oil, aloe barbadensis leaf juice, cucumber fruit extract, rosa damascena extract, rosa damascena flower water, centaurea cyanus flower extract, soybean sterols, panax ginseng root extract, rosa damascena flower oil, mallow flower extract, tocopherol, ascorbyl palmitate, peg-120methyl glucose dioleate, peg-40hydrogenated castor oil, caprylyl glycol, polysorbate20, caprylic/capric triglyceride, silica, benzoic acid, disodium edta, citric acid, behenyl alcohol, glyceryl stearate, lecithin, pentylene glycol, hydrolyzed soy protein, caramel, sodium benzoate, potassium sorbate, phenoxyethanol.",0,0,0,0,0,fresh soy face cleanser,Fresh Soy Face Cleanser 1.6 oz,840,https://www.amazon.com/Fresh-Soy-Face-Cleanser-1-7/dp/B0013522FC/ref=sr_1_4,4.3,0,0,0,1,0
cleanser,fresh,soy face cleanser,19.99,4.4,"water, coco-glucoside, glycerin, butylene glycol, peg-7 glycerylcocoate, xanthan gum, soybean oil, sunflower seed oil, borago officinalis seed oil, aloe barbadensis leaf juice, cucumber fruit extract, rosa damascena extract, rosa damascena flower water, centaurea cyanus flower extract, soybean sterols, panax ginseng root extract, rosa damascena flower oil, mallow flower extract, tocopherol, ascorbyl palmitate, peg-120methyl glucose dioleate, peg-40hydrogenated castor oil, caprylyl glycol, polysorbate20, caprylic/capric triglyceride, silica, benzoic acid, disodium edta, citric acid, behenyl alcohol, glyceryl stearate, lecithin, pentylene glycol, hydrolyzed soy protein, caramel, sodium benzoate, potassium sorbate, phenoxyethanol.",0,0,0,0,0,fresh soy face cleanser,Fresh Soy Face Cleanser For All Skin Types .6 Ounce Mini Travel Size Lot Of 3,71,https://www.amazon.com/Fresh-Cleanser-Types-Ounce-Travel/dp/B00076VKP6/ref=sr_1_7,4.8,0,0,0,1,0
